,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-09-11,424.85498046875,61.07785415649414,0.055925778340449206,1.6949384309794238,-1,1.4580749876650383,-1,-1.0,0.003939491248984295,0.02089165085071998,0.026522102307481525,0.0,0.026522102307481525,9358.869023701298
2024-09-12,424.4747009277344,62.445858001708984,0.02273311731855543,1.1014201741689904,-1,1.4580749876650383,-1,-1.0,-0.0008950808122716314,0.02239770640451333,0.03355261630175755,0.0,0.03355261630175755,9672.883565071952
2024-09-13,429.3592529296875,62.57379913330078,0.031190402628880065,1.249430606489437,-1,1.4580749876650383,-1,-1.0,0.011507286515020532,0.0020488329520318427,-0.008519934433758978,0.0,-0.008519934433758978,9590.471231312154
2024-09-16,433.9902648925781,62.268707275390625,0.04904505960842975,1.5546782514300468,-1,1.4580749876650383,-1,-1.0,0.010785867385624925,-0.0048757125527926215,-0.0178950219058963,0.0,-0.0178950219058963,9418.849538539955
2024-09-17,440.9026794433594,63.14198684692383,0.04454060170382235,1.4524642622674326,-1,1.4580749876650383,-1,-1.0,0.01592757974073966,0.014024372911276561,0.004521007618879809,0.0,0.004521007618879809,9461.432229064776
2024-09-18,440.0252380371094,62.46112060546875,0.0583564656245823,1.663746468613698,-1,1.4580749876650383,-1,-1.0,-0.0019901022315350625,-0.010783098148395509,-0.013732463468177615,0.0,-0.013732463468177615,9331.503456622506
2024-09-19,452.1243896484375,64.42475128173828,0.04034904706084674,1.3339962536115055,-1,1.4580749876650383,-1,-1.0,0.027496494667671234,0.03143764724735987,0.01834195245474083,0.0,0.01834195245474083,9502.661449355126
2024-09-20,449.0727844238281,65.03653717041016,0.019795942213652218,0.9733179951024652,-1,1.4580749876650383,-1,-1.0,-0.00674948154639976,0.009496131168538868,0.020595552882832657,0.0,0.020595552882832657,9698.374015762973
2024-09-23,450.4962463378906,64.79972076416016,0.028279661779755827,1.1105371433660505,-1,1.4580749876650383,-1,-1.0,0.0031697799631498214,-0.0036412825244598324,-0.00847904293508651,0.0,-0.00847904293508651,9616.141086082791
2024-09-24,451.7734375,65.27336120605469,0.020491983377976197,0.9620218895393947,-1,1.4580749876650383,-1,-1.0,0.0028350761465645302,0.007309297575808227,0.007822427826122145,0.0,0.007822427826122145,9691.362655694482
2024-09-25,451.49066162109375,64.49382019042969,0.03738405115137766,1.2285828591729435,-1,1.4580749876650383,-1,-1.0,-0.0006259240925519105,-0.011942712941718225,-0.016787446932630984,0.0,-0.016787446932630984,9528.669419407128
2024-09-26,455.7998962402344,64.84906005859375,0.03887403258664346,1.2287654654080797,-1,1.4580749876650383,-1,-1.0,0.009544460130511245,0.005508122593996578,-0.001513204347212166,0.0,-0.001513204347212166,9514.250595418533
2024-09-27,456.8821716308594,64.1583251953125,0.05685954993715914,1.493336356076504,-1,1.4580749876650383,-1,-1.0,0.0023744529113596258,-0.010651424440957902,-0.017905028471724406,0.0,-0.017905028471724406,9343.897667620444
2024-09-30,458.0423278808594,64.29647827148438,0.05625930218082775,1.4456801901340344,-1,1.4580749876650383,-1,-1.0,0.00253928982577456,0.002153314877707757,0.0006004047379781214,0.0,0.0006004047379781214,9349.507788051265
2024-10-01,461.2889709472656,62.77687454223633,0.09819675903967084,2.0614796588392332,-1,1.4580749876650383,-1,-1.0,0.00708808524624116,-0.023634322906951444,-0.04154870032726592,0.0,-0.04154870032726592,8961.047890758085
2024-10-02,468.3085632324219,61.31649398803711,0.14761948668132074,2.710980781916459,0,1.4580749876650383,-1,-1.0,0.015217342549381563,-0.023263033797846555,-0.049136590267228046,0.0,-0.049136590267228046,8520.732552184896
2024-10-03,467.5286254882813,61.24742126464844,0.14759610272921364,2.5767631986163195,-1,1.4580749876650383,-1,0.0,-0.0016654355810988841,-0.0011264949917415557,-0.0,0.0024580749876650385,-0.0024580749876650385,8499.787952621788
2024-10-04,474.7432556152344,61.57304382324219,0.15517833100944767,2.5580200453654633,-1,1.4580749876650383,-1,-1.0,0.015431419026841864,0.005316510505589234,-0.007679548036983796,0.0024580749876650385,-0.010137623024648833,8413.620306568657
2024-10-07,468.5132751464844,62.017086029052734,0.13149125656269423,2.1320260697278273,-1,1.4580749876650383,-1,-1.0,-0.013122841441267852,0.007211633179695642,0.023637943400797355,0.0,0.023637943400797355,8612.500987171126
2024-10-08,471.6233825683594,63.47747039794922,0.10417070145560192,1.6960826543639809,-1,1.4580749876650383,-1,-1.0,0.006638248235127486,0.023548097184255656,0.0276966432763412,0.0,0.0276966432763412,8851.03835472994
2024-10-09,480.8854370117187,64.07938385009766,0.10985822894398023,1.7232257002692022,-1,1.4580749876650383,-1,-1.0,0.019638666753374556,0.009482316298601079,-0.005812738533255797,0.0,-0.005812738533255797,8799.589583026078
2024-10-10,479.0623168945313,63.70441055297851,0.11461712919484146,1.7351180894234044,-1,1.4580749876650383,-1,-1.0,-0.003791173483057575,-0.005851699479450856,-0.004741043163262243,0.0,-0.004741043163262243,8757.870348993956
2024-10-11,489.9135437011719,64.691162109375,0.11460360538969905,1.6851658195015542,-1,1.4580749876650383,-1,-1.0,0.022650971332878855,0.015489532794214833,-6.607099501685504e-05,0.0,-6.607099501685504e-05,8757.291707785771
2024-10-14,491.7171630859375,66.48704528808594,0.07835257325134659,1.1787028143982172,-1,1.4580749876650383,-1,-1.0,0.0036815054573502426,0.027760873667327157,0.03679593007270849,0.0,0.03679593007270849,9079.524401091767
2024-10-15,498.4249267578125,64.82931518554688,0.12871713717975197,1.784540905290366,-1,1.4580749876650383,-1,-1.0,0.013641508117752332,-0.024933129384170694,-0.04999588043702782,0.0,-0.04999588043702782,8625.585584709705
2024-10-16,504.60601806640625,66.11209869384766,0.11247278756282775,1.533069230755822,-1,1.4580749876650383,-1,-1.0,0.012401248366129991,0.019787090217278314,0.016449812958355087,0.0,0.016449812958355087,8767.474854234462
2024-10-17,508.349853515625,66.64492797851562,0.10816049603411315,1.4407794728262284,-1,1.4580749876650383,-1,-1.0,0.007419323819332746,0.008059482230860615,0.004332005635015941,0.0,0.004332005635015941,8805.455604707868
2024-10-18,510.0560607910156,66.56598663330078,0.11323936314223904,1.4682243358787215,-1,1.4580749876650383,-1,-1.0,0.0033563642510978653,-0.0011845064224585977,-0.005083463438413344,0.0,-0.005083463438413344,8760.693393082764
2024-10-21,509.5490417480469,65.98381805419922,0.1250528524987189,1.5779741327602277,-1,1.4580749876650383,-1,-1.0,-0.0009940457176068618,-0.008745736502166146,-0.011757893924910716,0.0,-0.011757893924910716,8657.686089458231
2024-10-22,506.5461730957031,65.96405792236328,0.11957894462100338,1.4764669042053946,-1,1.4580749876650383,-1,-1.0,-0.005893188694933382,-0.00029946936110469835,0.005456539909934592,0.0,0.005456539909934592,8704.927099133047
2024-10-23,507.4334106445313,67.56261444091797,0.08641568188571203,1.0382503959628466,-1,1.4580749876650383,-1,-1.0,0.0017515432865793379,0.024233750452953062,0.033583082106187816,0.0,0.033583082106187816,8997.26538063161
2024-10-24,491.5806884765625,68.8749771118164,0.026625624693367378,0.2671729761359748,-1,1.4580749876650383,-1,-1.0,-0.031240990118945877,0.01942439145906749,0.05956320945602658,0.0,0.05956320945602658,9533.171383029627
2024-10-25,491.8439636230469,68.49015808105469,0.03533046592604361,0.3617103718229302,-1,1.4580749876650383,-1,-1.0,0.0005355685295536095,-0.005587211014777882,-0.008682141161007836,0.0,-0.008682141161007836,9450.403043370083
2024-10-28,500.5405578613281,67.76982116699219,0.06827391608284383,0.7697924677626858,-1,1.4580749876650383,-1,-1.0,0.01768161222152642,-0.010517378470787264,-0.0330167387055881,0.0,-0.0330167387055881,9138.38155542464
