Date,A,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APTV,ARE,ARES,ATO,AWK,AXP,GOOG,GOOGL,LNT,MMM,MO,T
2025-02-28,126.36650848388672,240.36158752441406,199.16375732421875,133.67015075683594,92.91000366210938,338.0878601074219,438.55999755859375,225.00479125976562,45.007686614990234,97.3144302368164,101.11602783203125,10.700923919677734,106.06077575683594,80.19361114501953,203.97715759277344,332.6807556152344,80.68000030517578,75.08596801757812,187.02999877929688,193.3145294189453,126.70944213867188,156.3068084716797,48.441219329833984,99.86000061035156,187.45509338378906,294.728271484375,526.8226318359375,194.823486328125,212.27999877929688,93.05000305175781,405.4098205566406,64.38963317871094,19.41524314880371,304.13189697265625,65.86160278320312,145.78466796875,65.12000274658203,93.34722900390625,162.47341918945312,147.09593200683594,130.82012939453125,296.0421447753906,171.32827758789062,169.3952178955078,61.58464813232422,150.8690185546875,50.5007438659668,25.644533157348633
2025-03-03,124.79581451416016,236.57489013671875,201.4980926513672,135.8106689453125,92.9800033569336,334.6827392578125,440.7200012207031,223.50840759277344,44.41648483276367,99.33622741699219,102.68924713134766,10.331607818603516,106.70990753173828,79.85520935058594,205.9689483642578,336.6799621582031,81.0,68.18465423583984,175.08999633789062,196.13925170898438,124.55347442626953,150.43304443359375,48.48909378051758,98.2300033569336,184.73190307617188,297.3306579589844,521.5475463867188,198.60398864746094,205.02000427246094,86.01000213623047,405.6080322265625,64.29277801513672,17.71758270263672,298.8409729003906,62.74653244018555,141.2041778564453,64.01000213623047,92.65347290039062,161.35186767578125,148.54632568359375,134.28379821777344,290.66156005859375,167.7866973876953,166.14218139648438,63.025718688964844,149.2156219482422,51.8209114074707,25.934566497802734
2025-03-04,121.56553649902344,234.48770141601562,197.95370483398438,133.25367736816406,91.87000274658203,335.4490966796875,446.0299987792969,222.1724853515625,43.69178771972656,95.81964874267578,100.34371185302734,9.989991188049316,104.24900817871094,77.2059326171875,202.2600860595703,332.2178649902344,82.18000030517578,70.33889770507812,169.8800048828125,193.1980438232422,121.86590576171875,151.16477966308594,47.67535400390625,100.75,181.5432891845703,298.6795654296875,488.4556884765625,196.24473571777344,203.8000030517578,85.5199966430664,401.01007080078125,63.546993255615234,17.417442321777344,293.742431640625,62.3509635925293,134.69967651367188,62.79999923706055,91.73150634765625,153.0162353515625,144.79470825195312,133.9278106689453,278.8379821777344,171.7162322998047,170.03187561035156,61.32697296142578,141.86279296875,50.90764617919922,24.53118133544922
2025-03-05,124.97364044189453,234.2988739013672,201.55526733398438,133.37960815429688,91.3499984741211,337.85504150390625,451.239990234375,225.40419006347656,43.67271041870117,94.60273742675781,98.57978057861328,10.119251251220703,104.79157257080078,78.61758422851562,200.72947692871094,335.6851501464844,82.81999969482422,72.33715057373047,174.19000244140625,193.71250915527344,124.51410675048828,153.58749389648438,48.20188903808594,101.66999816894531,183.23660278320312,302.8700256347656,499.1627197265625,197.7322998046875,208.36000061035156,87.81999969482422,400.40557861328125,64.40900421142578,17.389307022094727,299.735595703125,63.9925651550293,137.24874877929688,65.08999633789062,93.28334045410156,154.92666625976562,143.2476348876953,132.60008239746094,279.5363464355469,174.08392333984375,172.12098693847656,60.544395446777344,143.56483459472656,50.591163635253906,24.493759155273438
2025-03-06,125.01315307617188,233.89138793945312,200.80258178710938,130.83230590820312,91.37999725341797,331.6268310546875,444.7799987792969,218.8229217529297,45.82774353027344,93.07920837402344,97.8169937133789,10.036153793334961,104.5881118774414,78.58858489990234,197.48175048828125,334.75921630859375,82.80999755859375,74.54985809326172,172.0,191.64492797851562,125.37057495117188,149.84963989257812,48.39335632324219,98.8499984741211,182.34536743164062,304.0659484863281,493.1424560546875,196.064697265625,200.6999969482422,84.33999633789062,397.9580078125,66.0846176147461,17.586271286010742,299.13916015625,61.06538009643555,131.6329803466797,65.13999938964844,91.10164642333984,145.7736358642578,141.50721740722656,132.9464111328125,271.1358947753906,173.3079376220703,171.4544677734375,59.360992431640625,142.91319274902344,51.54964065551758,25.008331298828125
2025-03-07,125.16133117675781,237.60853576660156,204.17547607421875,132.82752990722656,91.0,331.9566955566406,449.3999938964844,221.85816955566406,47.14365005493164,94.46858978271484,99.75255584716797,10.387004852294922,105.0337905883789,78.82062530517578,200.72947692871094,319.7581787109375,87.5199966430664,73.60433197021484,173.75,194.8482208251953,129.25917053222656,153.94345092773438,49.25495910644531,100.30999755859375,182.19683837890625,310.8012390136719,489.60284423828125,201.1432342529297,199.25,83.36000061035156,399.43450927734375,67.22750854492188,17.670682907104492,304.38201904296875,62.232295989990234,129.3085479736328,66.83000183105469,93.55718994140625,147.28489685058594,143.68276977539062,139.8929901123047,268.74560546875,174.83998107910156,172.9566192626953,59.63775634765625,142.2907257080078,52.254940032958984,25.373212814331055
2025-03-10,120.41962432861328,226.08938598632812,206.43360900878906,133.0406036376953,90.72000122070312,325.2821960449219,435.0799865722656,212.42823791503906,48.25930404663086,95.10099792480469,102.32694244384766,10.876347541809082,103.43516540527344,79.20738983154297,201.43592834472656,317.6363525390625,84.1500015258789,74.46212768554688,163.38999938964844,193.88243103027344,130.24363708496094,148.31695556640625,49.111358642578125,96.62999725341797,177.6218719482422,313.19305419921875,471.0027770996094,201.88230895996094,194.5399932861328,77.55999755859375,395.37164306640625,67.42121887207031,17.839513778686523,292.1648254394531,61.10493850708008,123.06776428222656,64.33999633789062,93.26508331298828,134.2444610595703,144.95907592773438,143.65489196777344,257.0499267578125,167.1312713623047,165.19815063476562,60.38215637207031,143.57456970214844,53.339996337890625,25.52290916442871
2025-03-11,119.56018829345703,219.48995971679688,203.50851440429688,128.4884033203125,90.08999633789062,317.9966125488281,433.6600036621094,205.37548828125,46.380802154541016,94.45437622070312,99.57139587402344,11.07023811340332,102.9604263305664,78.92698669433594,200.21925354003906,321.4852600097656,80.6500015258789,70.83601379394531,165.13999938964844,196.65301513671875,124.0021743774414,145.35040283203125,47.866817474365234,96.76000213623047,177.11683654785156,305.0896301269531,468.72796630859375,198.7650604248047,196.58999633789062,79.12999725341797,396.1148986816406,64.99982452392578,18.008342742919922,286.7487487792969,60.95659637451172,127.37480163574219,63.189998626708984,90.61783599853516,135.92678833007812,143.74078369140625,137.99757385253906,251.21682739257812,165.3086700439453,163.3755645751953,59.76182556152344,143.4967498779297,52.58045959472656,24.334705352783203
2025-03-12,118.39452362060547,215.653564453125,202.0507354736328,126.18321990966797,89.16000366210938,314.6399841308594,438.6000061035156,202.9590606689453,44.89326095581055,94.04903411865234,98.16979217529297,10.922513961791992,101.42963409423828,77.71837615966797,197.78590393066406,320.82403564453125,79.66000366210938,70.97247314453125,164.57000732421875,193.4044189453125,122.01358032226562,147.3972930908203,47.53175735473633,100.79000091552734,175.48294067382812,298.9761962890625,471.09100341796875,195.83731079101562,198.88999938964844,80.25,394.67803955078125,63.576053619384766,18.43041229248047,283.44921875,62.1334114074707,131.7696990966797,63.7599983215332,89.9332046508789,138.70213317871094,142.29042053222656,135.52491760253906,256.48919677734375,168.3164520263672,166.4331512451172,59.3419075012207,146.1227569580078,52.27301788330078,24.063383102416992
2025-03-13,115.9051284790039,208.398193359375,201.56480407714844,125.80551147460938,90.41000366210938,307.5968933105469,377.8399963378906,200.1890411376953,45.05536651611328,94.5412368774414,99.39022064208984,11.337992668151855,101.82687377929688,78.84963989257812,200.19961547851562,318.62322998046875,78.66000366210938,70.57283020019531,160.50999450683594,197.06275939941406,123.04725646972656,148.27735900878906,46.09574890136719,98.11000061035156,171.22482299804688,299.1101379394531,463.0803527832031,196.860595703125,193.88999938964844,80.13999938964844,390.6251220703125,63.39201354980469,17.8582706451416,281.7176513671875,60.93682098388672,127.19900512695312,62.16999816894531,88.22618865966797,133.24644470214844,142.1647186279297,137.1412811279297,252.2397918701172,164.06373596191406,162.1007537841797,59.389625549316406,142.0962371826172,52.942138671875,24.40955352783203
