,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-07-15,98.7364273071289,128.9216766357422,-0.10803373279751849,-1.359706877141,1,0.9673367602448374,1,1.0,-0.0068486075784615075,-0.019772630240479705,0.01227818449988323,0.0,0.01227818449988323,8814.371785327825
2024-07-16,98.50627136230467,131.522216796875,-0.12968588305119333,-1.574142506192373,1,0.9673367602448374,1,1.0,-0.002331013498273693,0.02017147332391911,-0.021843621152798764,0.0,-0.021843621152798764,8621.833987349204
2024-07-17,100.38585662841795,134.78472900390625,-0.13448753885954456,-1.602724656971149,1,0.9673367602448374,1,1.0,0.019080869066703254,0.024805787847006266,-0.004914681384540546,0.0,-0.004914681384540546,8579.46042035098
2024-07-18,95.9649658203125,133.66888427734375,-0.17148403911594823,-1.9901563345282347,1,0.9673367602448374,1,1.0,-0.04403898075472479,-0.008278717736117991,-0.036030672760886936,0.0,-0.036030672760886936,8270.336689480333
2024-07-19,97.84455871582033,133.4891815185547,-0.15078579046110185,-1.7157743328022117,1,0.9673367602448374,1,1.0,0.01958624045182522,-0.0013443873625532676,0.0208867157676316,0.0,0.0208867157676316,8443.076861216125
2024-07-22,99.46524047851562,134.09445190429688,-0.13873384467077088,-1.5527590136571012,1,0.9673367602448374,1,1.0,0.01656384150499779,0.004534228009017038,0.012177716072543848,0.0,0.012177716072543848,8545.894254010678
2024-07-23,99.65704345703124,132.85562133789062,-0.12782908951653926,-1.4023497968876029,1,0.9673367602448374,1,1.0,0.0019283417764122124,-0.009238492337404147,0.010865075023623496,0.0,0.010865075023623496,8638.746036224456
2024-07-24,102.86002349853516,134.6617889404297,-0.10925706576110272,-1.1652661874594497,1,0.9673367602448374,1,1.0,0.03214002673965477,0.013594965605147058,0.018989116755531818,0.0,0.018989116755531818,8802.788193327711
2024-07-25,101.61335754394533,132.48681640625,-0.10569977284780663,-1.1047535921618301,1,0.9673367602448374,1,1.0,-0.012120024011151309,-0.016151371159504158,0.003503791039795345,0.0,0.003503791039795345,8833.631323724707
2024-07-26,100.92288208007812,134.00930786132812,-0.12357099332665022,-1.3005148908644757,1,0.9673367602448374,1,1.0,-0.006795124977231337,0.011491644952880797,-0.017911415575834984,0.0,-0.017911415575834984,8675.408482041761
2024-07-29,100.47216033935548,133.67831420898438,-0.12565478727754176,-1.3024131974472786,1,0.9673367602448374,1,1.0,-0.004466001479872639,-0.0024699303177228016,-0.002076747088296162,0.0,-0.002076747088296162,8657.3918527369
2024-07-30,100.99960327148438,135.86280822753906,-0.136098766462867,-1.4041393383765164,1,0.9673367602448374,1,1.0,0.005249642591016235,0.01634142404832839,-0.010558017605680824,0.0,-0.010558017605680824,8565.986957136427
2024-07-31,101.59418487548828,134.62396240234375,-0.12136807316500775,-1.1959340693556544,1,0.9673367602448374,1,1.0,0.005886969698343236,-0.0091183587425967,0.014707493303156917,0.0,0.014707493303156917,8691.97115294344
2024-08-01,105.63147735595705,136.64767456054688,-0.09683107915273048,-0.8671249428409825,0,0.9673367602448374,1,1.0,0.039739405217107615,0.015032332447287189,0.025198077448625476,0.0,0.025198077448625476,8910.99211523653
2024-08-02,106.74388122558594,139.3428192138672,-0.1052485261464211,-0.9555082505132261,1,0.9673367602448374,1,0.0,0.01053098846549605,0.01972331151618767,-0.0,0.0019673367602448372,-0.0019673367602448372,8893.461192877972
2024-08-05,104.17382049560548,134.9644317626953,-0.09873686110512825,-0.854086725290228,1,0.9673367602448374,1,1.0,-0.024076890407882412,-0.03142169417752205,0.006318469439205842,0.0019673367602448372,0.004351132678961004,8932.157822503374
2024-08-06,105.00814056396484,135.79661560058594,-0.09670607574569967,-0.8097988531926601,1,0.9673367602448374,1,1.0,0.008008922629409998,0.006165949258052139,0.0020443732502917833,0.0,0.0020443732502917833,8950.418487023084
2024-08-07,105.43008422851562,135.97628784179688,-0.09397496303627584,-0.7561297221917163,1,0.9673367602448374,1,1.0,0.004018199563240232,0.001323098078816587,0.0027383181541916265,0.0,0.0027383181541916265,8974.92758045371
2024-08-08,105.25747680664062,136.8463134765625,-0.1017831337173396,-0.8436406962758805,1,0.9673367602448374,1,1.0,-0.0016371742765649566,0.006398362895285503,-0.007826545910561214,0.0,-0.007826545910561214,8904.684897701329
