ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
AMP,APH,60,1.5,0.0,-0.3005181609559242,-0.05742425543434626,0.2772404327658477,-0.20712799666867407,-0.3447072451352178,69,68,137.0,0.5072463768115942,-0.0001670889522099321,0.0003843527959290547
AMP,APH,60,2.0,0.0,-0.3005181609559242,-0.05742425543434626,0.2772404327658477,-0.20712799666867407,-0.3447072451352178,69,68,137.0,0.5072463768115942,-0.0001670889522099321,0.0003843527959290547
AMP,APH,40,1.5,0.0,-0.33860137207854946,-0.06611513975513628,0.2797242130394517,-0.23635830104493505,-0.3821384135261062,71,70,141.0,0.5211267605633803,-0.0008869347727942625,0.0003843527959290547
AMP,APH,40,2.0,0.0,-0.33860137207854946,-0.06611513975513628,0.2797242130394517,-0.23635830104493505,-0.3821384135261062,71,70,141.0,0.5211267605633803,-0.0008869347727942625,0.0003843527959290547
AMP,APH,90,2.5,0.0,-0.342274725406137,-0.06697534505179592,0.2717931279525852,-0.2464203033988405,-0.4388648979918319,66,65,131.0,0.5303030303030303,-0.0014541342470695644,0.0003843527959290547
AMP,APH,60,2.5,0.0,-0.3961978886313312,-0.08008820120620708,0.27670928473012213,-0.28943084177431216,-0.43886489799183226,69,68,137.0,0.5217391304347826,-0.0024657221628208627,0.0003843527959290547
AMP,APH,90,1.5,0.0,-0.403876973396848,-0.08203435994419439,0.2773361756078826,-0.2957939394829629,-0.472174349649814,69,68,137.0,0.4492753623188406,-0.002426032607052587,0.0003843527959290547
AMP,APH,90,2.0,0.0,-0.403876973396848,-0.08203435994419439,0.2773361756078826,-0.2957939394829629,-0.472174349649814,69,68,137.0,0.4492753623188406,-0.002426032607052587,0.0003843527959290547
ABT,AWK,90,1.5,0.25,1.8173402179934768,0.1869480608060896,0.1670315592718669,1.1192379549172853,-0.18188342490730525,48,47,95.0,0.75,0.024930422312733347,0.0007349430862540226
ABT,AWK,90,2.0,0.5,1.2829225191226161,0.14634935177670827,0.13596012457862974,1.0764137811014591,-0.18188342490730525,29,28,57.0,0.7931034482758621,0.03186207133760406,0.0007349430862540226
ABT,AWK,90,1.5,0.5,1.3461491027329968,0.15154287860227034,0.15701902142697377,0.9651243347784442,-0.18188342490730514,46,45,91.0,0.782608695652174,0.021633243446803722,0.0007349430862540226
ABT,AWK,90,2.0,0.25,1.1514347024285705,0.13515239179437866,0.1486344538879668,0.9092938296543932,-0.18188342490730536,36,35,71.0,0.7222222222222222,0.024684296771038835,0.0007349430862540226
ABT,AWK,60,2.5,0.25,0.8605996981282387,0.10819850271379017,0.14124240100808252,0.7660483108581435,-0.18188342490730514,29,28,57.0,0.7931034482758621,0.02463264408562512,0.0007349430862540226
ABT,AWK,60,2.5,0.5,0.6797268374365264,0.08960388372437778,0.1380838821294784,0.6489090713741527,-0.18188342490730536,29,28,57.0,0.7931034482758621,0.020909674219362604,0.0007349430862540226
ABT,AWK,60,1.5,0.25,0.8011623957037048,0.10226119842941639,0.17772520435091935,0.5753893984980382,-0.25204156238933506,53,52,105.0,0.7735849056603774,0.014056284792378505,0.0007349430862540226
ABT,AWK,60,1.5,0.5,0.6640884917695538,0.08791882541336737,0.1662628311373424,0.5287942278616771,-0.18658738321260615,52,51,103.0,0.7692307692307693,0.012783069842160986,0.0007349430862540226
ABT,AWK,60,2.0,0.25,0.612247160991239,0.08223665183914752,0.15897046340926393,0.5173077443162012,-0.2190825814391385,40,39,79.0,0.725,0.014880664792769107,0.0007349430862540226
